113,0.8390000000000001,Kuytun,China,44.20N,84.97E
1882-01-01,21.973000000000003,1.4609999999999999,La Ceiba,Honduras,15.27N,87.50W
1882-02-01,22.879,1.001,La Ceiba,Honduras,15.27N,87.50W
1882-03-01,24.165,0.8420000000000001,La Ceiba,Honduras,15.27N,87.50W
1882-04-01,25.628,0.8859999999999999,La Ceiba,Honduras,15.27N,87.50W
1882-05-01,25.816,0.8320000000000001,La Ceiba,Honduras,15.27N,87.50W
1882-06-01,25.458,0.9179999999999999,La Ceiba,Honduras,15.27N,87.50W
1882-07-01,24.62,0.727,La Ceiba,Honduras,15.27N,87.50W
1882-08-01,25.058000000000003,0.7170000000000001,La Ceiba,Honduras,15.27N,87.50W
1882-09-01,24.866999999999997,0.6940000000000001,La Ceiba,Honduras,15.27N,87.50W
1882-10-01,23.641,0.708,La Ceiba,Honduras,15.27N,87.50W
1882-11-01,21.416999999999998,1.1320000000000001,La Ceiba,Honduras,15.27N,87.50W
1882-12-01,20.187,0.838,La Ceiba,Honduras,15.27N,87.50W
1883-01-01,21.252,0.884,La Ceiba,Honduras,15.27N,87.50W
1883-02-01,22.545,1.159,La Ceiba,Honduras,15.27N,87.50W
1883-03-01,23.231,1.038,La Ceiba,Honduras,15.27N,87.50W
1883-04-01,25.901999999999997,0.868,La Ceiba,Honduras,15.27N,87.50W
1883-05-01,25.653000000000002,0.922,La Ceiba,Honduras,15.27N,87.50W
1883-06-01,25.205,0.706,La Ceiba,Honduras,15.27N,87.50W
1883-07-01,24.432,0.802,La Ceiba,Honduras,15.27N,87.50W
1883-08-01,24.745,0.77,La Ceiba,Honduras,15.27N,87.50W
1883-09-01,24.795,0.607,La Ceiba,Honduras,15.27N,87.50W
1883-10-01,23.802000000000003,0.8220000000000001,La Ceiba,Honduras,15.27N,87.50W
1883-11-01,21.854,0.938,La Ceiba,Honduras,15.27N,87.50W
1883-12-01,20.59,1.169,La Ceiba,Honduras,15.27N,87.50W
1884-01-01,20.024,1.088,La Ceiba,Honduras,15.27N,87.50W
1884-02-01,21.433000000000003,1.3630000000000002,La Ceiba,Honduras,15.27N,87.50W
1884-03-01,23.687,1.217,La Ceiba,Honduras,15.27N,87.50W
1884-04-01,25.239,0.912,La Ceiba,Honduras,15.27N,87.50W
1884-05-01,24.943,1.544,La Ceiba,Honduras,15.27N,87.50W
1884-06-01,25.328000000000003,0.877,La Ceiba,Honduras,15.27N,87.50W
1884-07-01,24.467,0.593,La Ceiba,Honduras,15.27N,87.50W
1884-08-01,24.458,0.8270000000000001,La Ceiba,Honduras,15.27N,87.50W
1884-09-01,24.612,0.914,La Ceiba,Honduras,15.27N,87.50W
1884-10-01,23.011999999999997,0.8079999999999999,La Ceiba,Honduras,15.27N,87.50W
1884-11-01,21.820999999999998,1.05,La Ceiba,Honduras,15.27N,87.50W
1884-12-01,21.592,1.972,La Ceiba,Honduras,15.27N,87.50W
1885-01-01,20.874,1.3259999999999998,La Ceiba,Honduras,15.27N,87.50W
1885-02-01,21.088,1.3159999999999998,La Ceiba,Honduras,15.27N,87.50W
1885-03-01,23.672,1.123,La Ceiba,Honduras,15.27N,87.50W
1885-04-01,24.545,1.092,La Ceiba,Honduras,15.27N,87.50W
1885-05-01,25.586,0.927,La Ceiba,Honduras,15.27N,87.50W
1885-06-01,25.177,0.782,La Ceiba,Honduras,15.27N,87.50W
1885-07-01,24.753,0.735,La Ceiba,Honduras,15.27N,87.50W
1885-08-01,24.715999999999998,0.764,La Ceiba,Honduras,15.27N,87.50W
1885-09-01,24.791999999999998,0.84,La Ceiba,Honduras,15.27N,87.50W
1885-10-01,23.104000000000006,0.9440000000000001,La Ceiba,Honduras,15.27N,87.50W
1885-11-01,21.372,1.075,La Ceiba,Honduras,15.27N,87.50W
1885-12-01,20.109,1.317,La Ceiba,Honduras,15.27N,87.50W
1886-01-01,19.625999999999998,1.07,La Ceiba,Honduras,15.27N,87.50W
1886-02-01,21.112,1.171,La Ceiba,Honduras,15.27N,87.50W
1886-03-01,24.42,0.9840000000000001,La Ceiba,Honduras,15.27N,87.50W
1886-04-01,25.252,1.0759999999999998,La Ceiba,Honduras,15.27N,87.50W
1886-05-01,25.947,0.9670000000000001,La Ceiba,Honduras,15.27N,87.50W
1886-06-01,25.518,0.6459999999999999,La Ceiba,Honduras,15.27N,87.50W
1886-07-01,24.963,0.53,La Ceiba,Honduras,15.27N,87.50W
1886-08-01,25.248,0.5429999999999999,La Ceiba,Honduras,15.27N,87.50W
1886-09-01,24.839,0.655,La Ceiba,Honduras,15.27N,87.50W
1886-10-01,23.274,0.853,La Ceiba,Honduras,15.27N,87.50W
1886-11-01,21.869,1.291,La Ceiba,Honduras,15.27N,87.50W
1886-12-01,20.05,1.604,La Ceiba,Honduras,15.27N,87.50W
1887-01-01,20.242,1.901,La Ceiba,Honduras,15.27N,87.50W
1887-02-01,22.598000000000003,1.736,La Ceiba,Honduras,15.27N,87.50W
1887-03-01,22.803,0.968,La Ceiba,Honduras,15.27N,87.50W
1887-04-01,24.783,0.7809999999999999,La Ceiba,Honduras,15.27N,87.50W
1887-05-01,25.645,0.7859999999999999,La Ceiba,Honduras,15.27N,87.50W
1887-06-01,24.405,1.042,La Ceiba,Honduras,15.27N,87.50W
1887-07-01,24.462,0.9359999999999999,La Ceiba,Honduras,15.27N,87.50W
1887-08-01,24.669,0.706,La Ceiba,Honduras,15.27N,87.50W
1887-09-01,24.579,0.802,La Ceiba,Honduras,15.27N,87.50W
1887-10-01,22.581000000000003,0.74,La Ceiba,Honduras,15.27N,87.50W
1887-11-01,21.516,1.011,La Ceiba,Honduras,15.27N,87.50W
1887-12-01,20.918000000000003,1.966,La Ceiba,Honduras,15.27N,87.50W
1888-01-01,20.576,1.48,La Ceiba,Honduras,15.27N,87.50W
1888-02-01,21.691,1.46,La Ceiba,Honduras,15.27N,87.50W
1888-03-01,23.231,1.148,La Ceiba,Honduras,15.27N,87.50W
1888-04-01,24.263,0.932,La Ceiba,Honduras,15.27N,87.50W
1888-05-01,25.244,0.679,La Ceiba,Honduras,15.27N,87.50W
1888-06-01,24.379,0.905,La Ceiba,Honduras,15.27N,87.50W
1888-07-01,24.763,0.6809999999999999,La Ceiba,Honduras,15.27N,87.50W
1888-08-01,24.71,0.899,La Ceiba,Honduras,15.27N,87.50W
1888-09-01,24.246,0.747,La Ceiba,Honduras,15.27N,87.50W
1888-10-01,23.56,1.006,La Ceiba,Honduras,15.27N,87.50W
1888-11-01,22.203000000000003,1.149,La Ceiba,Honduras,15.27N,87.50W
1888-12-01,20.382,1.169,La Ceiba,Honduras,15.27N,87.50W
1889-01-01,21.541999999999998,1.295,La Ceiba,Honduras,15.27N,87.50W
1889-02-01,22.815,1.114,La Ceiba,Honduras,15.27N,87.50W
1889-03-01,23.595,1.138,La Ceiba,Honduras,15.27N,87.50W
1889-04-01,25.481,1.124,La Ceiba,Honduras,15.27N,87.50W
1889-05-01,25.765,1.3619999999999999,La Ceiba,Honduras,15.27N,87.50W
1889-06-01,25.71,1.064,La Ceiba,Honduras,15.27N,87.50W
1889-07-01,25.015,1.0290000000000001,La Ceiba,Honduras,15.27N,87.50W
1889-08-01,24.406999999999996,0.7609999999999999,La Ceiba,Honduras,15.27N,87.50W
1889-09-01,25.06,1.001,La Ceiba,Honduras,15.27N,87.50W
1889-10-01,22.802,0.946,La Ceiba,Honduras,15.27N,87.50W
1889-11-01,21.653,1.2409999999999999,La Ceiba,Honduras,15.27N,87.50W
1889-12-01,20.513,1.703,La Ceiba,Honduras,15.27N,87.50W
1890-01-01,21.182,1.723,La Ceiba,Honduras,15.27N,87.50W
1890-02-01,21.997,1.217,La Ceiba,Honduras,15.27N,87.50W
1890-03-01,22.629,1.51,La Ceiba,Honduras,15.27N,87.50W
1890-04-01,25.412,0.9329999999999999,La Ceiba,Honduras,15.27N,87.50W
1890-05-01,25.831,1.229,La Ceiba,Honduras,15.27N,87.50W
1890-06-01,24.831999999999997,0.736,La Ceiba,Honduras,15.27N,87.50W
1890-07-01,24.886,0.609,La Ceiba,Honduras,15.27N,87.50W
1890-08-01,24.733,0.98,La Ceiba,Honduras,15.27N,87.50W
1890-09-01,24.372,1.204,La Ceiba,Honduras,15.27N,87.50W
1890-10-01,22.935,0.664,La Ceiba,Honduras,15.27N,87.50W
1890-11-01,21.153,0.889,La Ceiba,Honduras,15.27N,87.50W
1890-12-01,19.096,0.871,La Ceiba,Honduras,15.27N,87.50W
1891-01-01,20.775,1.21,La Ceiba,Honduras,15.27N,87.50W
1891-02-01,22.929000000000002,1.296,La Ceiba,Honduras,15.27N,87.50W
1891-03-01,23.878,1.199,La Ceiba,Honduras,15.27N,87.50W
1891-04-01,25.11,1.635,La Ceiba,Honduras,15.27N,87.50W
1891-05-01,25.643,0.917,La Ceiba,Honduras,15.27N,87.50W
1891-06-01,25.684,0.823,La Ceiba,Honduras,15.27N,87.50W
1891-07-01,24.731,0.8059999999999999,La Ceiba,Honduras,15.27N,87.50W
1891-08-01,25.188000000000002,1.716,La Ceiba,Honduras,15.27N,87.50W
1891-09-01,25.756999999999998,2.541,La Ceiba,Honduras,15.27N,87.50W
1891-10-01,23.734,3.946,La Ceiba,Honduras,15.27N,87.50W
1891-11-01,22.035,1.965,La Ceiba,Honduras,15.27N,87.50W
1891-12-01,21.971,0.7709999999999999,La Ceiba,Honduras,15.27N,87.50W
1892-01-01,20.552,1.861,La Ceiba,Honduras,15.27N,87.50W
1892-02-01,21.956999999999997,0.6759999999999999,La Ceiba,Honduras,15.27N,87.50W
1892-03-01,22.993000000000002,0.929,La Ceiba,Honduras,15.27N,87.50W
1892-04-01,25.465,0.5589999999999999,La Ceiba,Honduras,15.27N,87.50W
1892-05-01,25.599,0.569,La Ceiba,Honduras,15.27N,87.50W
1892-06-01,25.127,0.5,La Ceiba,Honduras,15.27N,87.50W
1892-07-01,24.994,1.3459999999999999,La Ceiba,Honduras,15.27N,87.50W
1892-08-01,24.518,0.602,La Ceiba,Honduras,15.27N,87.50W
1892-09-01,24.593000000000004,0.37,La Ceiba,Honduras,15.27N,87.50W
1892-10-01,22.525,1.61,La Ceiba,Honduras,15.27N,87.50W
1892-11-01,20.901999999999997,1.311,La Ceiba,Honduras,15.27N,87.50W
1892-12-01,20.842,2.2359999999999998,La Ceiba,Honduras,15.27N,87.50W
1893-01-01,20.416,1.636,La Ceiba,Honduras,15.27N,87.50W
1893-02-01,22.834,0.8079999999999999,La Ceiba,Honduras,15.27N,87.50W
1893-03-01,24.28,1.5030000000000001,La Ceiba,Honduras,15.27N,87.50W
1893-04-01,25.439,0.84,La Ceiba,Honduras,15.27N,87.50W
1893-05-01,26.307,1.993,La Ceiba,Honduras,15.27N,87.50W
1893-06-01,25.368,1.185,La Ceiba,Honduras,15.27N,87.50W
1893-07-01,24.417,0.6629999999999999,La Ceiba,Honduras,15.27N,87.50W
1893-08-01,24.453000000000003,1.19,La Ceiba,Honduras,15.27N,87.50W
1893-09-01,24.701,0.43799999999999994,La Ceiba,Honduras,15.27N,87.50W
1893-10-01,22.465,2.3930000000000002,La Ceiba,Honduras,15.27N,87.50W
1893-11-01,21.823,0.474,La Ceiba,Honduras,15.27N,87.50W
1893-12-01,20.329,0.6509999999999999,La Ceiba,Honduras,15.27N,87.50W
1894-01-01,21.358,0.687,La Ceiba,Honduras,15.27N,87.50W
1894-02-01,22.437,0.8270000000000001,La Ceiba,Honduras,15.27N,87.50W
1894-03-01,23.886,0.7829999999999999,La Ceiba,Honduras,15.27N,87.50W
1894-04-01,25.721999999999998,0.802,La Ceiba,Honduras,15.27N,87.50W
1894-05-01,25.768,0.584,La Ceiba,Honduras,15.27N,87.50W
1894-06-01,25.346999999999998,0.505,La Ceiba,Honduras,15.27N,87.50W
1894-07-01,24.877,0.883,La Ceiba,Honduras,15.27N,87.50W
1894-08-01,25.238000000000003,0.675,La Ceiba,Honduras,15.27N,87.50W
1894-09-01,25.26,0.62,La Ceiba,Honduras,15.27N,87.50W
1894-10-01,23.365,0.909,La Ceiba,Honduras,15.27N,87.50W
1894-11-01,21.413,0.606,La Ceiba,Honduras,15.27N,87.50W
1894-12-01,20.014,0.629,La Ceiba,Honduras,15.27N,87.50W
1895-01-01,20.371,0.7929999999999999,La Ceiba,Honduras,15.27N,87.50W
1895-02-01,21.708000000000002,1.21,La Ceiba,Honduras,15.27N,87.50W
1895-03-01,24.476,0.993,La Ceiba,Honduras,15.27N,87.50W
1895-04-01,25.664,0.7909999999999999,La Ceiba,Honduras,15.27N,87.50W
1895-05-01,26.693,0.568,La Ceiba,Honduras,15.27N,87.50W
1895-06-01,25.726999999999997,0.42100000000000004,La Ceiba,Honduras,15.27N,87.50W
1895-07-01,25.298000000000002,1.403,La Ceiba,Honduras,15.27N,87.50W
1895-08-01,25.23,0.862,La Ceiba,Honduras,15.27N,87.50W
1895-09-01,25.148000000000003,0.7020000000000001,La Ceiba,Honduras,15.27N,87.50W
1895-10-01,23.186,0.568,La Ceiba,Honduras,15.27N,87.50W
1895-11-01,22.319000000000003,0.6629999999999999,La Ceiba,Honduras,15.27N,87.50W
1895-12-01,20.413,0.867,La Ceiba,Honduras,15.27N,87.50W
1896-01-01,21.206999999999997,1.151,La Ceiba,Honduras,15.27N,87.50W
1896-02-01,22.236,1.2690000000000001,La Ceiba,Honduras,15.27N,87.50W
1896-03-01,24.057,0.626,La Ceiba,Honduras,15.27N,87.50W
1896-04-01,25.169,1.002,La Ceiba,Honduras,15.27N,87.50W
1896-05-01,26.489,0.522,La Ceiba,Honduras,15.27N,87.50W
1896-06-01,25.843000000000004,0.848,La Ceiba,Honduras,15.27N,87.50W
1896-07-01,24.856,0.917,La Ceiba,Honduras,15.27N,87.50W
1896-08-01,25.158,0.73,La Ceiba,Honduras,15.27N,87.50W
1896-09-01,25.604,1.078,La Ceiba,Honduras,15.27N,87.50W
1896-10-01,24.721,0.6409999999999999,La Ceiba,Honduras,15.27N,87.50W
1896-11-01,23.471,0.604,La Ceiba,Honduras,15.27N,87.50W
1896-12-01,20.851999999999997,1.181,La Ceiba,Honduras,15.27N,87.50W
1897-01-01,21.618,1.5090000000000001,La Ceiba,Honduras,15.27N,87.50W
1897-02-01,24.066999999999997,0.836,La Ceiba,Honduras,15.27N,87.50W
1897-03-01,25.781999999999996,0.905,La Ceiba,Honduras,15.27N,87.50W
1897-04-01,26.101,0.74,La Ceiba,Honduras,15.27N,87.50W
1897-05-01,26.385,1.2570000000000001,La Ceiba,Honduras,15.27N,87.50W
1897-06-01,25.831,0.625,La Ceiba,Honduras,15.27N,87.50W
1897-07-01,25.214000000000002,1.068,La Ceiba,Honduras,15.27N,87.50W
1897-08-01,25.730999999999998,1.4380000000000002,La Ceiba,Honduras,15.27N,87.50W
1897-09-01,25.17,1.6440000000000001,La Ceiba,Honduras,15.27N,87.50W
1897-10-01,24.195999999999998,0.953,La Ceiba,Honduras,15.27N,87.50W
1897-11-01,22.784,1.548,La Ceiba,Honduras,15.27N,87.50W
1897-12-01,21.629,1.422,La Ceiba,Honduras,15.27N,87.50W
1898-01-01,21.639,0.6759999999999999,La Ceiba,Honduras,15.27N,87.50W
1898-02-01,22.384,1.597,La Ceiba,Honduras,15.27N,87.50W
1898-03-01,24.357,0.91,La Ceiba,Honduras,15.27N,87.50W
1898-04-01,25.859,2.237,La Ceiba,Honduras,15.27N,87.50W
1898-05-01,26.090999999999998,0.7140000000000001,La Ceiba,Honduras,15.27N,87.50W
1898-06-01,25.000999999999998,0.6409999999999999,La Ceiba,Honduras,15.27N,87.50W
1898-07-01,24.765,0.789,La Ceiba,Honduras,15.27N,87.50W
1898-08-01,25.08,0.672,La Ceiba,Honduras,15.27N,87.50W
1898-09-01,25.195999999999998,0.8959999999999999,La Ceiba,Honduras,15.27N,87.50W
1898-10-01,23.089,0.853,La Ceiba,Honduras,15.27N,87.50W
1898-11-01,22.474,0.9329999999999999,La Ceiba,Honduras,15.27N,87.50W
1898-12-01,21.357,1.34,La Ceiba,Honduras,15.27N,87.50W
1899-01-01,22.191999999999997,1.709,La Ceiba,Honduras,15.27N,87.50W
1899-02-01,22.617,1.146,La Ceiba,Honduras,15.27N,87.50W
1899-03-01,23.864,0.72,La Ceiba,Honduras,15.27N,87.50W
1899-04-01,24.883000000000003,0.8340000000000001,La Ceiba,Honduras,15.27N,87.50W
1899-05-01,25.866,0.892,La Ceiba,Honduras,15.27N,87.50W
1899-06-01,24.576999999999998,0.741,La Ceiba,Honduras,15.27N,87.50W
1899-07-01,24.361,1.217,La Ceiba,Honduras,15.27N,87.50W
1899-08-01,24.858,0.703,La Ceiba,Honduras,15.27N,87.50W
1899-09-01,24.756999999999998,0.602,La Ceiba,Honduras,15.27N,87.50W
1899-10-01,23.397,1.214,La Ceiba,Honduras,15.27N,87.50W
1899-11-01,21.553,1.187,La Ceiba,Honduras,15.27N,87.50W
1899-12-01,20.176,0.965,La Ceiba,Honduras,15.27N,87.50W
1900-01-01,20.442999999999998,1.767,La Ceiba,Honduras,15.27N,87.50W
1900-02-01,22.249000000000002,1.7280000000000002,La Ceiba,Honduras,15.27N,87.50W
1900-03-01,24.031,1.133,La Ceiba,Honduras,15.27N,87.50W
1900-04-01,25.843000000000004,2.164,La Ceiba,Honduras,15.27N,87.50W
1900-05-01,26.011,0.853,La Ceiba,Honduras,15.27N,87.50W
1900-06-01,25.154,1.4880000000000002,La Ceiba,Honduras,15.27N,87.50W
1900-07-01,25.133000000000003,0.946,La Ceiba,Honduras,15.27N,87.50W
1900-08-01,24.483,1.7409999999999999,La Ceiba,Honduras,15.27N,87.50W
1900-09-01,24.513,1.148,La Ceiba,Honduras,15.27N,87.50W
1900-10-01,23.338,0.857,La Ceiba,Honduras,15.27N,87.50W
1900-11-01,21.189,1.3619999999999999,La Ceiba,Honduras,15.27N,87.50W
1900-12-01,21.068,0.988,La Ceiba,Honduras,15.27N,87.50W
1901-01-01,20.061,1.3119999999999998,La Ceiba,Honduras,15.27N,87.50W
1901-02-01,21.461,2.478,La Ceiba,Honduras,15.27N,87.50W
1901-03-01,23.225,1.969,La Ceiba,Honduras,15.27N,87.50W
1901-04-01,23.509,3.029,La Ceiba,Honduras,15.27N,87.50W
1901-05-01,25.834,1.5230000000000001,La Ceiba,Honduras,15.27N,87.50W
1901-06-01,25.289,1.003,La Ceiba,Honduras,15.27N,87.50W
1901-07-01,24.125,1.6540000000000001,La Ceiba,Honduras,15.27N,87.50W
1901-08-01,24.340999999999998,1.652,La Ceiba,Honduras,15.27N,87.50W
1901-09-01,24.853,1.05,La Ceiba,Honduras,15.27N,87.50W
1901-10-01,22.838,0.937,La Ceiba,Honduras,15.27N,87.50W
1901-11-01,20.543000000000003,1.043,La Ceiba,Honduras,15.27N,87.50W
1901-12-01,20.207,0.9490000000000001,La Ceiba,Honduras,15.27N,87.50W
1902-01-01,20.073,1.082,La Ceiba,Honduras,15.27N,87.50W
1902-02-01,21.979,1.546,La Ceiba,Honduras,15.27N,87.50W
1902-03-01,23.967,1.31,La Ceiba,Honduras,15.27N,87.50W
1902-04-01,25.924,0.8390000000000001,La Ceiba,Honduras,15.27N,87.50W
1902-05-01,26.061999999999998,0.632,La Ceiba,Honduras,15.27N,87.50W
1902-06-01,24.804,1.78,La Ceiba,Honduras,15.27N,87.50W
1902-07-01,24.421,1.068,La Ceiba,Honduras,15.27N,87.50W
1902-08-01,24.976999999999997,1.3880000000000001,La Ceiba,Honduras,15.27N,87.50W
1902-09-01,25.005,0.618,La Ceiba,Honduras,15.27N,87.50W
1902-10-01,23.831000000000003,1.054,La Ceiba,Honduras,15.27N,87.50W
1902-11-01,22.651,1.109,La Ceiba,Honduras,15.27N,87.50W
1902-12-01,21.105,1.071,La Ceiba,Honduras,15.27N,87.50W
1903-01-01,21.708,1.499,La Ceiba,Honduras,15.27N,87.50W
1903-02-01,23.445,0.8170000000000001,La Ceiba,Honduras,15.27N,87.50W
1903-03-01,24.245,0.789,La Ceiba,Honduras,15.27N,87.50W
1903-04-01,25.79,0.7390000000000001,La Ceiba,Honduras,15.27N,87.50W
1903-05-01,25.996,0.552,La Ceiba,Honduras,15.27N,87.50W
1903-06-01,25.735,0.688,La Ceiba,Honduras,15.27N,87.50W
1903-07-01,24.671,0.603,La Ceiba,Honduras,15.27N,87.50W
1903-08-01,24.428,0.612,La Ceiba,Honduras,15.27N,87.50W
1903-09-01,24.353,1.11,La Ceiba,Honduras,15.27N,87.50W
1903-10-01,22.451,0.8590000000000001,La Ceiba,Honduras,15.27N,87.50W
1903-11-01,20.557,1.008,La Ceiba,Honduras,15.27N,87.50W
1903-12-01,20.008,0.903,La Ceiba,Honduras,15.27N,87.50W
1904-01-01,20.726,1.271,La Ceiba,Honduras,15.27N,87.50W
1904-02-01,21.929000000000002,0.747,La Ceiba,Honduras,15.27N,87.50W
1904-03-01,23.533,0.598,La Ceiba,Honduras,15.27N,87.50W
1904-04-01,24.628,0.65,La Ceiba,Honduras,15.27N,87.50W
1904-05-01,25.603,0.769,La Ceiba,Honduras,15.27N,87.50W
1904-06-01,24.539,1.083,La Ceiba,Honduras,15.27N,87.50W
1904-07-01,23.611,1.262,La Ceiba,Honduras,15.27N,87.50W
1904-08-01,24.291,0.701,La Ceiba,Honduras,15.27N,87.50W
1904-09-01,23.996,1.608,La Ceiba,Honduras,15.27N,87.50W
1904-10-01,23.101999999999997,0.644,La Ceiba,Honduras,15.27N,87.50W
1904-11-01,22.421999999999997,1.9469999999999998,La Ceiba,Honduras,15.27N,87.50W
1904-12-01,20.493000000000002,0.596,La Ceiba,Honduras,15.27N,87.50W
1905-01-01,20.213,1.179,La Ceiba,Honduras,15.27N,87.50W
1905-02-01,21.248,1.215,La Ceiba,Honduras,15.27N,87.50W
1905-03-01,23.16,1.131,La Ceiba,Honduras,15.27N,87.50W
1905-04-01,24.865,2.7289999999999996,La Ceiba,Honduras,15.27N,87.50W
1905-05-01,25.618000000000002,2.612,La Ceiba,Honduras,15.27N,87.50W
1905-06-01,25.213,0.735,La Ceiba,Honduras,15.27N,87.50W
1905-07-01,24.746,0.42700000000000005,La Ceiba,Honduras,15.27N,87.50W
1905-08-01,24.486,1.247,La Ceiba,Honduras,15.27N,87.50W
1905-09-01,24.875,0.779,La Ceiba,Honduras,15.27N,87.50W
1905-10-01,23.645000000000003,0.915,La Ceiba,Honduras,15.27N,87.50W
1905-11-01,22.709,0.825,La Ceiba,Honduras,15.27N,87.50W
1905-12-01,20.664,0.66,La Ceiba,Honduras,15.27N,87.50W
1906-01-01,20.392,0.955,La Ceiba,Honduras,15.27N,87.50W
1906-02-01,21.69,0.685,La Ceiba,Honduras,15.27N,87.50W
1906-03-01,23.905,0.6629999999999999,La Ceiba,Honduras,15.27N,87.50W
1906-04-01,25.171999999999997,0.591,La Ceiba,Honduras,15.27N,87.50W
1906-05-01,26.465,0.5820000000000001,La Ceiba,Honduras,15.27N,87.50W
1906-06-01,25.193,0.88,La Ceiba,Honduras,15.27N,87.50W
1906-07-01,24.918000000000003,0.528,La Ceiba,Honduras,15.27N,87.50W
1906-08-01,24.930999999999997,0.601,La Ceiba,Honduras,15.27N,87.50W
1906-09-01,24.991999999999997,0.5429999999999999,La Ceiba,Honduras,15.27N,87.50W
1906-10-01,23.644,0.574,La Ceiba,Honduras,15.27N,87.50W
1906-11-01,22.133000000000003,0.731,La Ceiba,Honduras,15.27N,87.50W
1906-12-01,20.457,1.0290000000000001,La Ceiba,Honduras,15.27N,87.50W
1907-01-01,20.858,1.225,La Ceiba,Honduras,15.27N,87.50W
1907-02-01,21.774,1.045,La Ceiba,Honduras,15.27N,87.50W
1907-03-01,23.922,1.3119999999999998,La Ceiba,Honduras,15.27N,87.50W
1907-04-01,25.475,1.058,La Ceiba,Honduras,15.27N,87.50W
1907-05-01,26.101,0.9179999999999999,La Ceiba,Honduras,15.27N,87.50W
1907-06-01,25.16,0.528,La Ceiba,Honduras,15.27N,87.50W
1907-07-01,24.555,0.684,La Ceiba,Honduras,15.27N,87.50W
1907-08-01,24.636,0.805,La Ceiba,Honduras,15.27N,87.50W
1907-09-01,24.754,0.75,La Ceiba,Honduras,15.27N,87.50W
1907-10-01,23.59,0.7390000000000001,La Ceiba,Honduras,15.27N,87.50W
1907-11-01,22.456,0.6629999999999999,La Ceiba,Honduras,15.27N,87.50W
1907-12-01,21.168000000000003,0.794,La Ceiba,Honduras,15.27N,87.50W
1908-01-01,20.592,0.893,La Ceiba,Honduras,15.27N,87.50W
1908-02-01,21.795,0.914,La Ceiba,Honduras,15.27N,87.50W
1908-03-01,23.642,1.66,La Ceiba,Honduras,15.27N,87.50W
1908-04-01,25.899,0.711,La Ceiba,Honduras,15.27N,87.50W
1908-05-01,26.509,0.688,La Ceiba,Honduras,15.27N,87.50W
1908-06-01,25.401999999999997,0.522,La Ceiba,Honduras,15.27N,87.50W
1908-07-01,24.425,0.642,La Ceiba,Honduras,15.27N,87.50W
1908-08-01,24.945,0.47200000000000003,La Ceiba,Honduras,15.27N,87.50W
1908-09-01,24.796,0.451,La Ceiba,Honduras,15.27N,87.50W
1908-10-01,22.962,0.826,La Ceiba,Honduras,15.27N,87.50W
1908-11-01,21.401999999999997,0.49200000000000005,La Ceiba,Honduras,15.27N,87.50W
1908-12-01,20.971,0.753,La Ceiba,Honduras,15.27N,87.50W
1909-01-01,20.382,0.534,La Ceiba,Honduras,15.27N,87.50W
1909-02-01,22.258000000000003,0.617,La Ceiba,Honduras,15.27N,87.50W
1909-03-01,25.088,0.748,La Ceiba,Honduras,15.27N,87.50W
1909-04-01,25.87,0.5760000000000001,La Ceiba,Honduras,15.27N,87.50W
1909-05-01,27.375999999999998,0.77,La Ceiba,Honduras,15.27N,87.50W
1909-06-01,25.48,0.444,La Ceiba,Honduras,15.27N,87.50W
1909-07-01,24.969,0.414,La Ceiba,Honduras,15.27N,87.50W
1909-08-01,25.21,0.7390000000000001,La Ceiba,Honduras,15.27N,87.50W
1909-09-01,24.67,0.679,La Ceiba,Honduras,15.27N,87.50W
1909-10-01,23.344,0.514,La Ceiba,Honduras,15.27N,87.50W
1909-11-01,21.197,0.621,La Ceiba,Honduras,15.27N,87.50W
1909-12-01,20.964000000000002,0.9470000000000001,La Ceiba,Honduras,15.27N,87.50W
1910-01-01,19.933,1.2329999999999999,La Ceiba,Honduras,15.27N,87.50W
1910-02-01,21.865,1.078,La Ceiba,Honduras,15.27N,87.50W
1910-03-01,22.139,1.3330000000000002,La Ceiba,Honduras,15.27N,87.50W
1910-04-01,24.619,0.914,La Ceiba,Honduras,15.27N,87.50W
1910-05-01,25.633000000000003,0.7090000000000001,La Ceiba,Honduras,15.27N,87.50W
1910-06-01,24.879,0.63,La Ceiba,Honduras,15.27N,87.50W
1910-07-01,24.354,0.613,La Ceiba,Honduras,15.27N,87.50W
1910-08-01,24.901,0.564,La Ceiba,Honduras,15.27N,87.50W
1910-09-01,24.601,0.588,La Ceiba,Honduras,15.27N,87.50W
1910-10-01,23.241999999999997,0.6659999999999999,La Ceiba,Honduras,15.27N,87.50W
1910-11-01,21.041999999999998,0.9640000000000001,La Ceiba,Honduras,15.27N,87.50W
1910-12-01,19.621,1.068,La Ceiba,Honduras,15.27N,87.50W
1911-01-01,21.340999999999998,0.86,La Ceiba,Honduras,15.27N,87.50W
1911-02-01,22.356,0.664,La Ceiba,Honduras,15.27N,87.50W
1911-03-01,23.843000000000004,1.067,La Ceiba,Honduras,15.27N,87.50W
1911-04-01,26.651999999999997,1.06,La Ceiba,Honduras,15.27N,87.50W
1911-05-01,25.702,0.792,La Ceiba,Honduras,15.27N,87.50W
1911-06-01,25.045,0.89,La Ceiba,Honduras,15.27N,87.50W
1911-07-01,24.649,0.892,La Ceiba,Honduras,15.27N,87.50W
